date,page,segment,clicks,impressions,position
2026-06-21,P06,local,1,26,12.41
2026-06-21,P07,general,2,95,10.39
2026-06-21,P07,local,2,37,10.45
2026-06-21,P08,general,5,86,5.09
2026-06-21,P08,local,3,25,4.79
2026-06-21,P09,general,0,61,12.66
2026-06-21,P09,local,0,24,11.85
2026-06-21,P10,general,1,41,12.9
2026-06-21,P10,local,1,20,12.91
2026-06-21,P11,general,1,26,11.63
2026-06-21,P11,local,1,18,12
2026-06-21,P12,general,2,43,6.67
2026-06-21,P12,local,0,23,6.7
2026-06-21,P13,general,4,57,5.9
2026-06-21,P13,local,4,41,5.89
2026-06-21,P14,general,1,32,16.21
2026-06-21,P14,local,0,21,16.46
2026-06-21,P15,general,0,46,19.55
2026-06-21,P15,local,3,25,20.02
2026-06-21,P16,general,3,59,15.84
2026-06-21,P16,local,0,40,16.85
2026-06-21,P17,general,3,78,8.73
2026-06-21,P17,local,1,38,8.93
2026-06-21,P18,general,0,54,15.14
2026-06-21,P18,local,2,27,14.8
2026-06-21,P19,general,6,93,5.87
2026-06-21,P19,local,5,69,5.96
2026-06-21,P20,general,3,43,7.2
2026-06-21,P20,local,0,43,7.59
2026-06-21,P21,general,3,77,9.74
2026-06-21,P21,local,2,60,9.67
2026-06-21,P22,general,0,51,17.57
2026-06-21,P22,local,0,28,16.77
2026-06-21,P23,general,0,79,7.75
2026-06-21,P23,local,2,34,8.58
2026-06-21,P24,general,2,77,12.71
2026-06-21,P24,local,1,45,11.98
2026-06-21,P25,general,2,29,16.11
2026-06-21,P25,local,0,33,15.5
2026-06-22,P01,general,1,71,14.13
2026-06-22,P01,local,0,36,13.8
2026-06-22,P02,general,3,79,11.44
2026-06-22,P02,local,2,51,11.49
2026-06-22,P03,general,1,73,12.36
2026-06-22,P03,local,0,47,12.2
2026-06-22,P04,general,2,78,16.38
2026-06-22,P04,local,0,51,16.39
2026-06-22,P05,general,7,139,5.06
2026-06-22,P05,local,6,100,4.84
2026-06-22,P06,general,2,49,13.81
2026-06-22,P06,local,0,32,13.29
2026-06-22,P07,general,10,137,8.86
2026-06-22,P07,local,0,43,8.9
2026-06-22,P08,general,7,109,4.05
2026-06-22,P08,local,3,38,4.16
2026-06-22,P09,general,3,80,9.39
2026-06-22,P09,local,1,44,9.01
2026-06-22,P10,general,2,66,13.4
2026-06-22,P10,local,0,27,13.71
2026-06-22,P11,general,1,37,12.3
2026-06-22,P11,local,1,29,12.04
2026-06-22,P12,general,3,69,6.55
2026-06-22,P12,local,2,27,6.63
2026-06-22,P13,general,7,78,5.66
2026-06-22,P13,local,5,67,5.68
2026-06-22,P14,general,1,50,16.88
2026-06-22,P14,local,0,28,16.98
2026-06-22,P15,general,2,51,18.82
2026-06-22,P15,local,1,18,19.42
2026-06-22,P16,general,3,80,14.06
2026-06-22,P16,local,2,66,13.54
2026-06-22,P17,general,6,115,9.18
2026-06-22,P17,local,0,48,9.1
2026-06-22,P18,general,4,76,14.29
2026-06-22,P18,local,0,41,14.53
2026-06-22,P19,general,13,171,5.53
2026-06-22,P19,local,6,84,4.95
2026-06-22,P20,general,3,59,7.11
2026-06-22,P20,local,4,48,6.73
2026-06-22,P21,general,4,71,10.88
2026-06-22,P21,local,4,72,9.77
2026-06-22,P22,general,1,92,15.88
2026-06-22,P22,local,1,27,15.34
2026-06-22,P23,general,3,103,8.95
2026-06-22,P23,local,3,40,8.95
2026-06-22,P24,general,3,97,12.42
2026-06-22,P24,local,2,48,12.42
2026-06-22,P25,general,0,50,14.86
2026-06-22,P25,local,1,34,14.29
2026-06-23,P01,general,3,67,14.31
2026-06-23,P01,local,0,25,14.17
2026-06-23,P02,general,4,90,11.05
2026-06-23,P02,local,1,49,11.41
2026-06-23,P03,general,2,74,14.95
2026-06-23,P03,local,2,50,14.3
2026-06-23,P04,general,0,72,18.82
2026-06-23,P04,local,0,45,18.8
2026-06-23,P05,general,7,146,5.27
2026-06-23,P05,local,7,89,5.28
2026-06-23,P06,general,1,41,14.82
2026-06-23,P06,local,0,20,14.97
2026-06-23,P07,general,3,143,9.48
2026-06-23,P07,local,2,41,9.92
2026-06-23,P08,general,14,115,4.24
2026-06-23,P08,local,5,47,4.14
2026-06-23,P09,general,0,83,11.05
2026-06-23,P09,local,1,36,10.54
2026-06-23,P10,general,2,46,14.52
2026-06-23,P10,local,2,21,14.31
2026-06-23,P11,general,2,28,13.93
2026-06-23,P11,local,0,28,13.24
2026-06-23,P12,general,5,82,6.83
2026-06-23,P12,local,1,33,6.27
2026-06-23,P13,general,4,74,6.12
2026-06-23,P13,local,4,66,5.94
2026-06-23,P14,general,3,47,16.78
2026-06-23,P14,local,0,29,18.63
2026-06-23,P15,general,0,49,17.25
2026-06-23,P15,local,0,21,17.76
2026-06-23,P16,general,2,95,13.65
2026-06-23,P16,local,0,63,13.19
2026-06-23,P17,general,2,100,9.52
2026-06-23,P17,local,0,52,10.38
2026-06-23,P18,general,7,74,14.52
2026-06-23,P18,local,3,45,14.83
2026-06-23,P19,general,14,165,5.68
2026-06-23,P19,local,6,79,5.78
2026-06-23,P20,general,3,63,6.99
2026-06-23,P20,local,3,44,6.28
2026-06-23,P21,general,5,94,9.76
2026-06-23,P21,local,4,83,9.48
2026-06-23,P22,general,0,68,16.71
2026-06-23,P22,local,3,50,15.58
2026-06-23,P23,general,8,92,7.93
2026-06-23,P23,local,0,30,7.52
2026-06-23,P24,general,1,93,14.26
2026-06-23,P24,local,0,37,13.73
2026-06-23,P25,general,1,49,16.55
2026-06-23,P25,local,1,39,16.2
2026-06-24,P01,general,3,75,14.19
2026-06-24,P01,local,0,35,14.06
2026-06-24,P02,general,2,68,10.51
2026-06-24,P02,local,1,42,10.12
2026-06-24,P03,general,5,87,12.76
2026-06-24,P03,local,1,54,12.56
2026-06-24,P04,general,3,84,15.28
2026-06-24,P04,local,5,47,15.97
2026-06-24,P05,general,14,147,4.54
2026-06-24,P05,local,7,94,4.66
2026-06-24,P06,general,1,44,13.23
2026-06-24,P06,local,1,33,13.42
2026-06-24,P07,general,4,119,10.47
2026-06-24,P07,local,4,54,9.79
2026-06-24,P08,general,8,118,3.9
2026-06-24,P08,local,5,42,3.79
2026-06-24,P09,general,2,77,10.13
2026-06-24,P09,local,2,37,10.36
2026-06-24,P10,general,2,53,16.71
2026-06-24,P10,local,0,20,17.64
2026-06-24,P11,general,1,32,12.59
2026-06-24,P11,local,0,30,12.15
2026-06-24,P12,general,6,78,5.72
2026-06-24,P12,local,2,26,5.73
2026-06-24,P13,general,9,77,5.89
2026-06-24,P13,local,0,66,5.84
2026-06-24,P14,general,0,40,19.13
2026-06-24,P14,local,0,23,18.85
2026-06-24,P15,general,0,51,17.9
2026-06-24,P15,local,0,16,17.5
2026-06-24,P16,general,2,79,14.95
2026-06-24,P16,local,2,72,14.63
2026-06-24,P17,general,5,117,8.36
2026-06-24,P17,local,3,56,8.88
2026-06-24,P18,general,6,81,14.35
2026-06-24,P18,local,2,43,14.4
2026-06-24,P19,general,11,144,5.85
2026-06-24,P19,local,1,83,6
2026-06-24,P20,general,4,78,6.79
2026-06-24,P20,local,1,47,6.71
2026-06-24,P21,general,1,80,10.25
2026-06-24,P21,local,3,86,10.23
2026-06-24,P22,general,8,74,18.98
2026-06-24,P22,local,0,27,20.14
2026-06-24,P23,general,2,107,8.45
2026-06-24,P23,local,0,50,7.91
2026-06-24,P24,general,3,126,13.36
2026-06-24,P24,local,3,31,13.73
2026-06-24,P25,general,1,52,15.84
2026-06-24,P25,local,0,25,15.75
2026-06-25,P01,general,1,59,13.02
2026-06-25,P01,local,1,20,13.76
2026-06-25,P02,general,5,74,10.06
2026-06-25,P02,local,1,42,10.62
2026-06-25,P03,general,3,71,12.51
2026-06-25,P03,local,3,53,11.76
2026-06-25,P04,general,3,82,15.93
2026-06-25,P04,local,0,45,15.97
2026-06-25,P05,general,8,127,4.58
2026-06-25,P05,local,15,125,4.5
2026-06-25,P06,general,0,58,12.31
2026-06-25,P06,local,0,26,12.46
2026-06-25,P07,general,5,143,11.13
2026-06-25,P07,local,1,51,10.91
2026-06-25,P08,general,9,95,4.15
2026-06-25,P08,local,5,45,4.17
2026-06-25,P09,general,1,83,10.54
2026-06-25,P09,local,2,25,10.99
2026-06-25,P10,general,5,65,14.49
2026-06-25,P10,local,3,25,14.42
2026-06-25,P11,general,0,33,11.1
2026-06-25,P11,local,1,30,11.28
2026-06-25,P12,general,5,63,6.46
2026-06-25,P12,local,1,34,6.33
2026-06-25,P13,general,6,94,5.55
2026-06-25,P13,local,3,58,5.88
2026-06-25,P14,general,1,46,18.59
2026-06-25,P14,local,1,31,18.31
2026-06-25,P15,general,0,42,20.03
2026-06-25,P15,local,1,20,20.1
2026-06-25,P16,general,3,82,16.53
2026-06-25,P16,local,1,54,16.43
2026-06-25,P17,general,2,114,9.32
2026-06-25,P17,local,5,54,8.79
2026-06-25,P18,general,1,89,16.1
2026-06-25,P18,local,0,29,15.8
2026-06-25,P19,general,12,122,5.68
2026-06-25,P19,local,9,84,5.78
2026-06-25,P20,general,4,66,6.99
2026-06-25,P20,local,3,52,6.92
2026-06-25,P21,general,2,93,11.79
2026-06-25,P21,local,3,70,12.16
2026-06-25,P22,general,1,70,17.72
2026-06-25,P22,local,0,30,17.5
2026-06-25,P23,general,4,92,8.76
2026-06-25,P23,local,0,42,8.49
2026-06-25,P24,general,1,97,13.6
2026-06-25,P24,local,2,40,13.53
2026-06-25,P25,general,2,46,15.56
2026-06-25,P25,local,1,32,15.63
2026-06-26,P01,general,2,58,12.86
2026-06-26,P01,local,1,47,12.79
2026-06-26,P02,general,2,74,10.94
2026-06-26,P02,local,1,47,10.58
2026-06-26,P03,general,2,76,12.68
2026-06-26,P03,local,1,48,13.94
2026-06-26,P04,general,0,78,15.09
2026-06-26,P04,local,2,50,15.25
2026-06-26,P05,general,10,140,4.66
2026-06-26,P05,local,12,111,4.39
2026-06-26,P06,general,2,51,13.06
2026-06-26,P06,local,1,30,12.08
2026-06-26,P07,general,2,134,8.98
2026-06-26,P07,local,4,64,9.25
2026-06-26,P08,general,6,124,4.14
2026-06-26,P08,local,4,48,3.91
2026-06-26,P09,general,4,75,10.07
2026-06-26,P09,local,0,34,10.66
2026-06-26,P10,general,3,54,14.53
2026-06-26,P10,local,1,29,15.08
2026-06-26,P11,general,1,38,10.99
2026-06-26,P11,local,1,34,11.03
2026-06-26,P12,general,6,99,6.17
2026-06-26,P12,local,1,35,6.23
2026-06-26,P13,general,6,96,5.75
2026-06-26,P13,local,3,63,5.96
2026-06-26,P14,general,1,45,16.48
2026-06-26,P14,local,0,35,16.63
2026-06-26,P15,general,0,49,22.7
2026-06-26,P15,local,1,31,21.96
2026-06-26,P16,general,1,93,15.17
2026-06-26,P16,local,2,53,15.03
2026-06-26,P17,general,7,98,9.41
2026-06-26,P17,local,3,70,8.88
2026-06-26,P18,general,1,95,13.47
2026-06-26,P18,local,0,45,14.14
2026-06-26,P19,general,16,141,5.62
2026-06-26,P19,local,2,84,5.99
2026-06-26,P20,general,0,71,6.84
2026-06-26,P20,local,4,52,6.71
2026-06-26,P21,general,3,94,10.67
2026-06-26,P21,local,4,93,10.78
2026-06-26,P22,general,3,64,16.27
2026-06-26,P22,local,0,30,17.38
2026-06-26,P23,general,3,87,8.48
2026-06-26,P23,local,1,34,8.32
2026-06-26,P24,general,1,97,13.86
2026-06-26,P24,local,3,44,14.39
2026-06-26,P25,general,1,43,15.41
2026-06-26,P25,local,2,34,16.97
2026-06-27,P01,general,0,53,13.35
2026-06-27,P01,local,0,31,12.64
2026-06-27,P02,general,1,71,9.86
2026-06-27,P02,local,0,29,9.51
2026-06-27,P03,general,1,48,12.6
2026-06-27,P03,local,1,38,12.77
2026-06-27,P04,general,2,48,13.94
2026-06-27,P04,local,2,46,14.53
2026-06-27,P05,general,16,100,3.97
2026-06-27,P05,local,5,80,4.02
2026-06-27,P06,general,2,26,13.45
2026-06-27,P06,local,0,16,12.72
2026-06-27,P07,general,3,87,9.56
2026-06-27,P07,local,1,47,9.51
2026-06-27,P08,general,6,85,4.02
2026-06-27,P08,local,2,31,4.04
2026-06-27,P09,general,1,50,9.58
2026-06-27,P09,local,2,27,9.68
2026-06-27,P10,general,3,40,13.51
2026-06-27,P10,local,1,20,13.44
2026-06-27,P11,general,0,25,13.54
2026-06-27,P11,local,2,16,12.37
2026-06-27,P12,general,3,55,6.52
2026-06-27,P12,local,0,21,6.41
2026-06-27,P13,general,2,61,5.79
2026-06-27,P13,local,1,54,6
2026-06-27,P14,general,1,44,17.54
2026-06-27,P14,local,0,25,18.64
2026-06-27,P15,general,0,41,19.14
2026-06-27,P15,local,0,10,19.59
2026-06-27,P16,general,0,69,14.44
2026-06-27,P16,local,0,50,15.88
2026-06-27,P17,general,5,74,8.75
2026-06-27,P17,local,1,36,8.93
2026-06-27,P18,general,0,62,15.7
2026-06-27,P18,local,0,40,16.68
2026-06-27,P19,general,2,111,5.65
2026-06-27,P19,local,6,72,5.86
2026-06-27,P20,general,1,59,6.61
2026-06-27,P20,local,1,42,6.68
2026-06-27,P21,general,5,73,9.11
2026-06-27,P21,local,2,56,9.41
2026-06-27,P22,general,5,75,14.46
2026-06-27,P22,local,0,31,14.21
2026-06-27,P23,general,7,81,7.87
2026-06-27,P23,local,1,22,8.02
2026-06-27,P24,general,2,73,13.87
2026-06-27,P24,local,0,40,14.23
2026-06-27,P25,general,0,29,17.46
2026-06-27,P25,local,1,23,16.6
2026-06-28,P01,general,2,46,13.77
2026-06-28,P01,local,1,36,13.21
2026-06-28,P02,general,4,68,9.7
2026-06-28,P02,local,0,42,9.32
2026-06-28,P03,general,0,43,13.34
2026-06-28,P03,local,1,40,12.9
2026-06-28,P04,general,3,69,12.54
2026-06-28,P04,local,1,43,12.96
2026-06-28,P05,general,10,118,4.53
2026-06-28,P05,local,8,84,4.51
2026-06-28,P06,general,1,45,13.17
2026-06-28,P06,local,0,18,13.12
2026-06-28,P07,general,3,98,9.85
2026-06-28,P07,local,2,40,10.43
2026-06-28,P08,general,4,82,4.58
2026-06-28,P08,local,3,29,4.82
2026-06-28,P09,general,1,69,9.83
2026-06-28,P09,local,0,26,9.6
2026-06-28,P10,general,1,45,13.14
2026-06-28,P10,local,1,20,13.37
2026-06-28,P11,general,1,28,11.49
2026-06-28,P11,local,0,22,11.7
2026-06-28,P12,general,6,50,6
2026-06-28,P12,local,1,13,5.76
2026-06-28,P13,general,6,61,5.83
2026-06-28,P13,local,2,43,5.74
2026-06-28,P14,general,0,36,18.33
2026-06-28,P14,local,0,26,18.67
2026-06-28,P15,general,1,41,18.36
2026-06-28,P15,local,2,21,20.02
2026-06-28,P16,general,0,69,14.64
2026-06-28,P16,local,2,40,14.95
2026-06-28,P17,general,2,86,7.84
2026-06-28,P17,local,0,46,7.85
2026-06-28,P18,general,1,69,13.95
2026-06-28,P18,local,1,37,13.81
2026-06-28,P19,general,7,99,6.07
2026-06-28,P19,local,5,63,6.04
2026-06-28,P20,general,3,46,7.11
2026-06-28,P20,local,2,32,6.98
2026-06-28,P21,general,1,69,10.37
2026-06-28,P21,local,4,54,10.5
2026-06-28,P22,general,1,46,17.74
2026-06-28,P22,local,0,24,17.36
2026-06-28,P23,general,4,73,8.19
2026-06-28,P23,local,0,28,8.68
2026-06-28,P24,general,1,65,11.79
2026-06-28,P24,local,1,34,12.37
2026-06-28,P25,general,1,26,16.26
2026-06-28,P25,local,1,28,17.08
2026-06-29,P01,general,1,59,11.75
2026-06-29,P01,local,1,23,12.51
2026-06-29,P02,general,4,81,8.58
2026-06-29,P02,local,2,47,9.17
2026-06-29,P03,general,2,93,11.73
2026-06-29,P03,local,2,46,11.71
2026-06-29,P04,general,5,89,13.61
2026-06-29,P04,local,2,61,13.58
2026-06-29,P05,general,13,149,4.24
2026-06-29,P05,local,8,132,4.22
2026-06-29,P06,general,1,56,12.23
2026-06-29,P06,local,0,25,13.33
2026-06-29,P07,general,9,140,10.81
2026-06-29,P07,local,3,39,10.75
2026-06-29,P08,general,10,129,4.29
2026-06-29,P08,local,2,43,4.08
2026-06-29,P09,general,5,81,10.94
2026-06-29,P09,local,2,27,10.44
2026-06-29,P10,general,4,63,13.3
2026-06-29,P10,local,2,22,14.42
2026-06-29,P11,general,0,30,12.9
2026-06-29,P11,local,0,29,12.41
2026-06-29,P12,general,9,72,6.41
2026-06-29,P12,local,2,43,6.36
2026-06-29,P13,general,4,75,5.22
2026-06-29,P13,local,4,58,5.42
2026-06-29,P14,general,0,60,16.41
2026-06-29,P14,local,0,32,16.33
2026-06-29,P15,general,3,56,20.78
2026-06-29,P15,local,1,25,20.14
2026-06-29,P16,general,3,79,16.52
2026-06-29,P16,local,0,51,14.5
2026-06-29,P17,general,8,101,9.17
2026-06-29,P17,local,0,50,8.62
2026-06-29,P18,general,1,68,15.01
2026-06-29,P18,local,1,49,14.17
2026-06-29,P19,general,9,146,4.86
2026-06-29,P19,local,8,99,4.81
2026-06-29,P20,general,1,64,7.66
2026-06-29,P20,local,3,53,7.44
2026-06-29,P21,general,5,109,9.62
2026-06-29,P21,local,2,67,10.36
2026-06-29,P22,general,1,87,14.79
2026-06-29,P22,local,1,36,14.25
2026-06-29,P23,general,3,83,8.76
2026-06-29,P23,local,2,28,8.6
2026-06-29,P24,general,1,98,12.8
2026-06-29,P24,local,0,51,13.08
2026-06-29,P25,general,0,47,15.98
2026-06-29,P25,local,0,30,15.83
2026-06-30,P01,general,1,63,12.51
2026-06-30,P01,local,2,45,13.13
2026-06-30,P02,general,2,83,8.48
2026-06-30,P02,local,0,47,8.11
2026-06-30,P03,general,2,83,11.47
2026-06-30,P03,local,4,44,11.81
2026-06-30,P04,general,3,97,16.1
2026-06-30,P04,local,1,55,14.73
2026-06-30,P05,general,13,140,4.15
2026-06-30,P05,local,5,99,4.13
2026-06-30,P06,general,2,46,14.61
2026-06-30,P06,local,2,37,13.4
2026-06-30,P07,general,4,143,9.9
2026-06-30,P07,local,2,45,9.45
2026-06-30,P08,general,15,125,4.11
2026-06-30,P08,local,0,47,4.21
2026-06-30,P09,general,3,103,9.92
2026-06-30,P09,local,0,25,10.34
2026-06-30,P10,general,1,54,13.7
2026-06-30,P10,local,1,31,14.38
2026-06-30,P11,general,2,24,11.28
2026-06-30,P11,local,1,37,12.03
2026-06-30,P12,general,6,61,6.54
2026-06-30,P12,local,3,33,6.6
2026-06-30,P13,general,4,74,5.66
2026-06-30,P13,local,4,69,5.59
2026-06-30,P14,general,0,46,17.77
2026-06-30,P14,local,2,26,18.66
2026-06-30,P15,general,0,50,20.86
2026-06-30,P15,local,0,18,20.04
2026-06-30,P16,general,3,84,15.71
2026-06-30,P16,local,2,63,15.1
2026-06-30,P17,general,8,114,8.79
2026-06-30,P17,local,1,39,8.76
2026-06-30,P18,general,3,61,14.16
2026-06-30,P18,local,1,47,14.1
2026-06-30,P19,general,6,147,5.83
2026-06-30,P19,local,3,72,5.95
2026-06-30,P20,general,4,77,6.26
2026-06-30,P20,local,0,57,6.57
2026-06-30,P21,general,4,94,10.12
2026-06-30,P21,local,4,74,9.55
2026-06-30,P22,general,3,78,15.91
2026-06-30,P22,local,1,34,16.34
2026-06-30,P23,general,4,96,8.54
2026-06-30,P23,local,0,31,8.61
2026-06-30,P24,general,4,97,12.77
2026-06-30,P24,local,4,56,12.65
2026-06-30,P25,general,2,39,15.04
2026-06-30,P25,local,0,42,14.5
2026-07-01,P01,general,4,77,11.87
2026-07-01,P01,local,2,46,12.41
2026-07-01,P02,general,2,94,8.37
2026-07-01,P02,local,3,52,8.4
2026-07-01,P03,general,2,89,11
2026-07-01,P03,local,1,63,10.73
2026-07-01,P04,general,3,81,13.65
2026-07-01,P04,local,1,63,14.1
2026-07-01,P05,general,17,163,3.8
2026-07-01,P05,local,5,115,3.72
2026-07-01,P06,general,3,46,11.83
2026-07-01,P06,local,0,38,12.19
2026-07-01,P07,general,4,138,9.32
2026-07-01,P07,local,5,49,9.51
2026-07-01,P08,general,6,128,4.84
2026-07-01,P08,local,2,44,4.35
2026-07-01,P09,general,3,81,10.51
2026-07-01,P09,local,0,41,11.27
2026-07-01,P10,general,1,76,13.78
2026-07-01,P10,local,0,20,14.37
2026-07-01,P11,general,1,35,12.98
2026-07-01,P11,local,0,35,13.21
2026-07-01,P12,general,7,83,5.75
2026-07-01,P12,local,0,34,5.56
2026-07-01,P13,general,8,97,5.75
2026-07-01,P13,local,5,71,5.66
2026-07-01,P14,general,1,45,18.51
2026-07-01,P14,local,1,43,17.48
2026-07-01,P15,general,0,55,18.9
2026-07-01,P15,local,0,27,18.49
2026-07-01,P16,general,2,87,13.65
2026-07-01,P16,local,2,63,13.89
2026-07-01,P17,general,6,94,9.15
2026-07-01,P17,local,1,44,8.9
2026-07-01,P18,general,4,75,13.84
2026-07-01,P18,local,3,46,14.35
2026-07-01,P19,general,16,156,5.26
2026-07-01,P19,local,5,87,4.98
2026-07-01,P20,general,2,57,7.12
2026-07-01,P20,local,3,50,7.2
2026-07-01,P21,general,3,92,10.09
2026-07-01,P21,local,3,77,10.31
2026-07-01,P22,general,1,103,15.43
2026-07-01,P22,local,1,38,15.2
2026-07-01,P23,general,5,94,7.81
2026-07-01,P23,local,7,53,7.9
2026-07-01,P24,general,5,91,12.83
2026-07-01,P24,local,2,51,13.42
2026-07-01,P25,general,1,44,15.38
2026-07-01,P25,local,1,33,17.07
2026-07-02,P01,general,2,66,12.19
2026-07-02,P01,local,3,32,11.89
2026-07-02,P02,general,4,92,7.95
2026-07-02,P02,local,1,53,8.02
2026-07-02,P03,general,5,91,11.25
2026-07-02,P03,local,5,49,10.31
2026-07-02,P04,general,2,82,12.75
2026-07-02,P04,local,1,49,12.76
2026-07-02,P05,general,14,167,3.88
2026-07-02,P05,local,14,136,3.72
2026-07-02,P06,general,0,59,12.27
2026-07-02,P06,local,0,24,11.48
2026-07-02,P07,general,6,125,10.01
2026-07-02,P07,local,1,53,10.09
2026-07-02,P08,general,4,88,4.11
2026-07-02,P08,local,5,36,4.28
2026-07-02,P09,general,1,79,10.78
2026-07-02,P09,local,1,32,10.59
2026-07-02,P10,general,1,73,13.62
2026-07-02,P10,local,2,26,13.82
2026-07-02,P11,general,0,37,12.04
2026-07-02,P11,local,2,29,11.66
2026-07-02,P12,general,2,63,6.04
2026-07-02,P12,local,1,44,6.18
2026-07-02,P13,general,3,88,6.5
2026-07-02,P13,local,3,67,6.21
2026-07-02,P14,general,2,46,18.53
2026-07-02,P14,local,0,34,18.27
2026-07-02,P15,general,0,46,20.04
2026-07-02,P15,local,0,23,20.15
2026-07-02,P16,general,2,100,13.38
2026-07-02,P16,local,1,57,14.1
2026-07-02,P17,general,2,113,9.69
2026-07-02,P17,local,2,64,9.97
2026-07-02,P18,general,5,69,14.87
2026-07-02,P18,local,1,32,14.91
2026-07-02,P19,general,7,134,6.12
2026-07-02,P19,local,5,68,5.42
2026-07-02,P20,general,4,61,6.98
2026-07-02,P20,local,0,65,6.57
2026-07-02,P21,general,2,99,10.85
2026-07-02,P21,local,1,70,11.19
2026-07-02,P22,general,0,84,16.25
2026-07-02,P22,local,0,44,16.24
2026-07-02,P23,general,5,92,8.48
2026-07-02,P23,local,2,33,8.53
2026-07-02,P24,general,0,97,13.37
2026-07-02,P24,local,2,46,13.91
2026-07-02,P25,general,0,41,14.88
2026-07-02,P25,local,2,45,14.45
2026-07-03,P01,general,0,83,9.86
2026-07-03,P01,local,2,35,10.32
2026-07-03,P02,general,4,95,8.88
2026-07-03,P02,local,2,44,8.76
2026-07-03,P03,general,1,77,10.44
2026-07-03,P03,local,2,56,10.88
2026-07-03,P04,general,7,97,12.7
2026-07-03,P04,local,3,82,12.53
2026-07-03,P05,general,14,174,4.16
2026-07-03,P05,local,14,123,3.94
2026-07-03,P06,general,1,38,11.42
2026-07-03,P06,local,0,24,11.37
2026-07-03,P07,general,2,130,9.93
2026-07-03,P07,local,3,48,9.58
2026-07-03,P08,general,15,120,4.55
2026-07-03,P08,local,6,43,4.64
2026-07-03,P09,general,2,88,9.44
2026-07-03,P09,local,4,38,9.78
2026-07-03,P10,general,0,55,14.5
2026-07-03,P10,local,0,22,13.65
2026-07-03,P11,general,1,30,12.38
2026-07-03,P11,local,0,23,12.19
2026-07-03,P12,general,4,68,6.08
2026-07-03,P12,local,2,38,6.21
2026-07-03,P13,general,6,74,5.95
2026-07-03,P13,local,3,70,5.65
2026-07-03,P14,general,0,44,18.33
2026-07-03,P14,local,1,37,18.35
2026-07-03,P15,general,2,51,19.3
2026-07-03,P15,local,1,24,19.82
2026-07-03,P16,general,3,105,13.44
2026-07-03,P16,local,2,58,13.35
2026-07-03,P17,general,3,114,8.59
2026-07-03,P17,local,1,48,8.53
2026-07-03,P18,general,0,89,13.63
2026-07-03,P18,local,1,50,12.86
2026-07-03,P19,general,7,144,5.18
2026-07-03,P19,local,2,92,5.37
2026-07-03,P20,general,1,58,7.14
2026-07-03,P20,local,8,50,6.91
2026-07-03,P21,general,4,123,9.05
2026-07-03,P21,local,6,70,9.29
2026-07-03,P22,general,0,77,18.15
2026-07-03,P22,local,1,35,19.02
2026-07-03,P23,general,3,87,9.25
2026-07-03,P23,local,3,30,8.63
2026-07-03,P24,general,5,97,12.15
2026-07-03,P24,local,1,46,11.93
2026-07-03,P25,general,1,40,15.4
2026-07-03,P25,local,0,36,14.98
2026-07-04,P01,general,2,49,9.97
2026-07-04,P01,local,0,40,10.48
2026-07-04,P02,general,3,73,8.36
2026-07-04,P02,local,1,35,7.84
2026-07-04,P03,general,5,60,10.18
2026-07-04,P03,local,0,43,10.58
2026-07-04,P04,general,6,71,11.26
2026-07-04,P04,local,0,44,11.23
2026-07-04,P05,general,12,122,3.94
2026-07-04,P05,local,12,82,3.96
2026-07-04,P06,general,1,42,13.94
2026-07-04,P06,local,0,18,14.22
2026-07-04,P07,general,2,101,11.75
2026-07-04,P07,local,1,31,11.37
2026-07-04,P08,general,7,76,4.75
2026-07-04,P08,local,2,34,4.83
2026-07-04,P09,general,4,78,10.16
2026-07-04,P09,local,0,22,10.43
2026-07-04,P10,general,2,45,15.8
2026-07-04,P10,local,1,14,15.94
2026-07-04,P11,general,3,38,11.39
2026-07-04,P11,local,2,19,11.27
2026-07-04,P12,general,3,67,6.19
2026-07-04,P12,local,1,31,5.89
2026-07-04,P13,general,2,67,5.94
2026-07-04,P13,local,2,62,6.05
2026-07-04,P14,general,2,36,17.07
2026-07-04,P14,local,1,28,15.76
2026-07-04,P15,general,1,40,19.52
2026-07-04,P15,local,0,21,19.92
2026-07-04,P16,general,4,67,14.99
2026-07-04,P16,local,0,39,14.45
2026-07-04,P17,general,5,100,8.84
2026-07-04,P17,local,0,40,9.35
2026-07-04,P18,general,2,87,13.45
2026-07-04,P18,local,1,45,13.87
2026-07-04,P19,general,5,101,5.87
2026-07-04,P19,local,3,59,5.42
2026-07-04,P20,general,2,45,7.65
2026-07-04,P20,local,2,27,7.29
2026-07-04,P21,general,3,65,10.03
